pagenation	region	hpatitisc-incidence	heptitisc-ir	heptitisc-death	heptitisc-dr	heptitisb-incidence	heptitisb-death	heptitisb-ir	heptitisb-dr	hepatitise-incidence	hepatitise-death	hepatitise-ir	hepatitise-dr	hepatitisa-incidence	hepatitisa-death	hepatitisa-ir	hepatitisa-dr	hepatitis-incidence	hepatitis-death	hepatitis-ir	hepatitis-dr	hepatitisun-incidence	hepatitisun-death	hepatitisun-ir	hepatitisun-dr
2013-05	宁    夏	33	0.5099	0		483	0	7.463		2	0	0.0309		14	0	0.2163		534	0	8.2511		2	0	0.0309	
2014-06	四川省	784	0.9671	1	0.0012	3262	2	4.0237	0.0025	92	0	0.1135		248	0	0.3059		4537	3	5.5964	0.0037	151	0	0.1863	
2004-01	宁夏	9	0.1541	0		612	0	10.4803						66	0	1.1302		712	0	12.1928		25	0	0.4281	
2011-10	黑龙江省	467	1.2189	2	0.0052	1239	0	3.234		41	0	0.107		26	0	0.0679		1871	2	4.8836	0.0052	98	0	0.2558	
2014-08	浙江省	212	0.3856	0		1112	0	2.0226		118	0	0.2146		47	0	0.0855		1632	0	2.9684		143	0	0.2601	
2011-03	广东省	1537	1.4736	1	0.001	12885	10	12.3534	0.0096	388	0	0.372		118	0	0.1131		15339	12	14.7062	0.0115	411	1	0.394	0.001
2006-05	陕西省	280	0.7527	1	0.0027	2780	2	7.4731	0.0054	13	0	0.0349		102	0	0.2742		3296	3	8.8602	0.0081	121	0	0.3253	
2012-11	西    藏	4	0.1319	0		83	0	2.7365						38	0	1.2528		125	0	4.1212					
2010-02	山东省	85	0.0898	1	0.0011	2050	2	2.1647	0.0021	159	1	0.1679	0.0011	25	0	0.0264		2466	4	2.6039	0.0042	147	0	0.1552	
2005-03	全    国	4850	0.3731	6	0.0005	89046	98	6.8503	0.0075	2190	12	0.1685	0.0009	6923	6	0.5326	0.0005	110452	130	8.4971	0.01	7443	8	0.5726	0.0006
2004-02	青海省	24	0.4448	0		731	0	13.548		1	0	0.0185		85	0	1.5753		861	0	15.9573		20	0	0.3707	
2016-07	广东省	2021	1.8846	1	0.0009	12716	1	11.8575	0.0009	242	0	0.2257		145	0	0.1352		15288	2	14.2559	0.0019	160	0	0.1492	
2009-09	天津市	44	0.3741	0		189	0	1.6071		13	0	0.1105		6	0	0.051		269	0	2.2874		17	0	0.1446	
2009-10	辽宁省	398	0.9224	0		1948	1	4.5148	0.0023	69	0	0.1599		39	0	0.0904		2618	1	6.0676	0.0023	164	0	0.3801	
2010-06	云南省	441	0.9648	0		1827	1	3.9969	0.0022	40	0	0.0875		328	0	0.7176		2685	2	5.874	0.0044	49	1	0.1072	0.0022
2006-05	上海市	24	0.135	0		534	2	3.0034	0.0112	48	0	0.27		39	0	0.2193		833	2	4.685	0.0112	188	0	1.0574	
2013-08	甘肃省	601	2.3317	1	0.0039	873	1	3.3869	0.0039	12	0	0.0466		62	0	0.2405		1586	2	6.1531	0.0078	38	0	0.1474	
2010-06	西    藏	2	0.069	0		34	0	1.1723						7	0	0.2414		44	0	1.5171		1	0	0.0345	
2014-05	辽宁省	717	1.6333	0		1774	1	4.041	0.0023	70	0	0.1595		133	1	0.303	0.0023	2794	2	6.3645	0.0046	100	0	0.2278	
2014-11	甘肃省	516	1.9983	0		822	0	3.1834		12	0	0.0465		49	0	0.1898		1417	0	5.4876		18	0	0.0697	
2011-06	甘肃省	665	2.6002	1	0.0039	4438	0	17.3527		11	0	0.043		315	0	1.2317		5507	1	21.5326	0.0039	78	0	0.305	
2014-04	广    西	835	1.7694	3	0.0064	3496	3	7.4083	0.0064	131	0	0.2776		64	0	0.1356		4712	6	9.9852	0.0127	186	0	0.3942	
2006-06	重庆市	78	0.2788	0		3088	0	11.0364		13	0	0.0465		268	0	0.9578		3566	0	12.7448		119	0	0.4253	
2013-05	上海市	104	0.4369	0		812	0	3.4111		26	0	0.1092		16	0	0.0672		984	0	4.1337		26	0	0.1092	
2015-04	江西省	316	0.6957	0		3370	2	7.4194	0.0044	81	0	0.1783		17	0	0.0374		3878	2	8.5378	0.0044	94	0	0.2069	
2015-08	贵州省	373	1.0633	0		1853	0	5.2822		39	0	0.1112		34	0	0.0969		2329	0	6.6391		30	0	0.0855	
2014-06	全    国	17007	1.255	5	0.0004	78188	33	5.7696	0.0024	1836	0	0.1355		1996	1	0.1473	0.0001	101682	41	7.5033	0.003	2655	2	0.1959	0.0001
2010-07	山西省	445	1.2984	0		3585	1	10.46	0.0029	8	0	0.0233		45	0	0.1313		4169	1	12.1639	0.0029	86	0	0.2509	
2014-01	辽宁省	666	1.5171	0		1579	0	3.5968		108	0	0.246		119	0	0.2711		2601	0	5.9248		129	0	0.2938	
2013-07	青海省	195	3.4021	0		1120	2	19.5404	0.0349	6	0	0.1047		58	0	1.0119		1394	2	24.3209	0.0349	15	0	0.2617	
2014-01	陕西省	531	1.4107	1	0.0027	2196	0	5.8342		23	0	0.0611		25	0	0.0664		2799	1	7.4362	0.0027	24	0	0.0638	
2013-11	湖南省	987	1.4867	1	0.0015	4341	0	6.5387		95	0	0.1431		43	0	0.0648		5601	1	8.4366	0.0015	135	0	0.2033	
2007-02	浙江省	99	0.1988	0		2750	4	5.5221	0.008	261	0	0.5241		151	0	0.3032		3652	4	7.3333	0.008	391	0	0.7851	
2014-03	贵州省	374	1.0679	1	0.0029	1641	0	4.6856		58	0	0.1656		37	0	0.1056		2156	1	6.1561	0.0029	46	0	0.1313	
2011-01	海南省	78	0.8995	1	0.0115	530	1	6.112	0.0115	8	0	0.0923		16	0	0.1845		683	2	7.8764	0.0231	51	0	0.5881	
2009-06	湖南省	423	0.6625	0		3634	0	5.6917		33	0	0.0517		137	0	0.2146		4421	0	6.9243		194	0	0.3038	
2014-08	河南省	2076	2.2054	3	0.0032	5305	1	5.6356	0.0011	63	0	0.0669		69	0	0.0733		7547	4	8.0173	0.0042	34	0	0.0361	
2015-04	山东省	353	0.3606	0		4095	1	4.1831	0.001	137	0	0.1399		55	0	0.0562		4738	1	4.8399	0.001	98	0	0.1001	
2009-02	黑龙江省	453	1.1843	1	0.0026	1905	5	4.9804	0.0131	41	0	0.1072		39	0	0.102		2557	6	6.685	0.0157	119	0	0.3111	
2004-03	四川省	105	0.1205	0		7467	4	8.5691	0.0046	46	0	0.0528		991	1	1.1373	0.0011	9101	5	10.4443	0.0057	492	0	0.5646	
2015-05	天津市	47	0.3099	0		177	0	1.1669		12	0	0.0791		6	0	0.0396		249	0	1.6416		7	0	0.0461	
2006-03	山东省	92	0.0995	0		4087	6	4.4193	0.0065	178	0	0.1925		140	0	0.1514		4832	6	5.2249	0.0065	335	0	0.3622	
2007-01	云南省	257	0.5733	2	0.0045	2165	0	4.8294		30	0	0.0669		480	0	1.0707		3010	2	6.7142	0.0045	78	0	0.174	
2016-08	建设兵团	51	1.8662	0		209	0	7.6476						5	0	0.183		266	0	9.7334		1	0	0.0366	
2011-02	陕西省	300	0.8037	0		1897	1	5.0821	0.0027	22	0	0.0589		45	0	0.1206		2296	1	6.151	0.0027	32	0	0.0857	
2004-08	内蒙古	126	0.5284	0		2001	1	8.3922	0.0042	6	0	0.0252		114	0	0.4781		2332	3	9.7804	0.0126	85	2	0.3565	0.0084
2014-09	建设兵团	70	2.5912	0		183	1	6.7742	0.037	1	0	0.037		7	0	0.2591		262	1	9.6986	0.037	1	0	0.037	
2007-09	河北省	232	0.3363	0		4255	2	6.1684	0.0029	75	0	0.1087		126	0	0.1827		4811	2	6.9745	0.0029	123	0	0.1783	
2015-08	辽宁省	594	1.3528	0		1473	1	3.3546	0.0023	73	0	0.1662		134	0	0.3052		2408	1	5.4839	0.0023	134	0	0.3052	
2006-07	云南省	168	0.3775	1	0.0022	2364	1	5.3125	0.0022	40	0	0.0899		710	1	1.5955	0.0022	3399	3	7.6384	0.0067	117	0	0.2629	
2004-12	新疆	96	0.516	0		1223	0	6.5738		10	0	0.0538		450	0	2.4188		1898	0	10.202		119	0	0.6396	
2013-05	陕西省	534	1.4228	0		2131	1	5.678	0.0027	17	0	0.0453		30	0	0.0799		2750	1	7.3273	0.0027	38	0	0.1012	
2007-10	全    国	7609	0.5789	8	0.0006	95980	93	7.3018	0.0071	1306	5	0.0994	0.0004	7328	2	0.5575	0.0002	117386	116	8.9302	0.0088	5163	8	0.3928	0.0006
2005-11	上海市	21	0.1182	0		495	2	2.7867	0.0113	35	0	0.197		28	0	0.1576		869	5	4.8922	0.0281	290	3	1.6326	0.0169
2004-02	陕西省	149	0.4073	1	0.0027	5171	1	14.1357	0.0027	4	0	0.0109		162	0	0.4429		5665	3	15.4862	0.0082	179	1	0.4893	0.0027
2011-12	天津市	29	0.2241	0		158	0	1.2212		8	0	0.0618						210	0	1.6231		15	0	0.1159	
2014-11	海南省	255	2.8483	0		849	0	9.4831		12	0	0.134		8	0	0.0894		1169	0	13.0574		45	0	0.5026	
2008-12	浙江省	112	0.2213	1	0.002	2066	1	4.083	0.002	76	0	0.1502		58	0	0.1146		2633	2	5.2036	0.004	321	0	0.6344	
2010-06	全    国	12771	0.9568	14	0.001	87924	58	6.5874	0.0043	1719	3	0.1288	0.0002	2971	0	0.2226		109129	78	8.176	0.0058	3744	3	0.2805	0.0002
2004-11	全国	3518	0.2706	4	0.0003	70738	60	5.4419	0.0046	1052	5	0.0809	0.0004	6736	0	0.5182		88326	75	6.7949	0.0058	6282	6	0.4833	0.0005
2007-03	福建省	60	0.1686	0		4218	2	11.855	0.0056	80	0	0.2248		153	0	0.43		5050	2	14.1934	0.0056	539	0	1.5149	
2007-06	海南省	41	0.4904	0		549	0	6.567		2	0	0.0239		31	0	0.3708		687	0	8.2177		64	0	0.7656	
2010-04	西    藏	2	0.069	0		38	0	1.3102						12	0	0.4138		54	0	1.8619		2	0	0.069	
2014-04	云南省	710	1.515	0		2110	2	4.5022	0.0043	71	0	0.1515		81	0	0.1728		2991	2	6.382	0.0043	19	0	0.0405	
2007-03	全    国	8240	0.6269	9	0.0007	109163	70	8.3047	0.0053	2616	2	0.199	0.0002	6406	2	0.4873	0.0002	132645	92	10.0911	0.007	6220	9	0.4732	0.0007
2008-05	天津市	41	0.3677	0		273	0	2.4484		30	0	0.2691		3	0	0.0269		368	1	3.3004	0.009	21	1	0.1883	0.009
2011-12	湖南省	674	1.0261	0		3350	1	5.1002	0.0015	71	0	0.1081		55	0	0.0837		4280	1	6.5161	0.0015	130	0	0.1979	
2011-08	河南省	2753	2.9278	0		13543	4	14.4027	0.0043	74	0	0.0787		327	0	0.3478		16796	4	17.8622	0.0043	99	0	0.1053	
2007-03	江苏省	173	0.2291	0		1794	3	2.3762	0.004	454	0	0.6013		321	0	0.4252		3314	4	4.3894	0.0053	572	1	0.7576	0.0013
2009-12	重庆市	106	0.3734	0		1059	3	3.7302	0.0106	14	0	0.0493		59	0	0.2078		1306	3	4.6002	0.0106	68	0	0.2395	
2014-12	山东省	305	0.3134	0		3444	1	3.5383	0.001	93	0	0.0955		42	0	0.0432		4000	1	4.1096	0.001	116	0	0.1192	
2007-11	云南省	207	0.4617	1	0.0022	1399	1	3.1207	0.0022	35	0	0.0781		442	0	0.9859		2147	3	4.7892	0.0067	64	1	0.1428	0.0022
2008-10	山东省	97	0.1036	0		2634	4	2.812	0.0043	43	0	0.0459		31	0	0.0331		3036	4	3.2412	0.0043	231	0	0.2466	
2009-12	广    西	646	1.3414	1	0.0021	2969	4	6.1649	0.0083	34	0	0.0706		82	0	0.1703		3871	5	8.0378	0.0104	140	0	0.2907	
2011-05	新疆	979	4.4876	0		4012	0	18.3903		24	0	0.11		141	0	0.6463		5229	0	23.9688		73	0	0.3346	
2005-01	海南省	18	0.2193	0		741	1	9.0292	0.0122					98	0	1.1941		891	1	10.857	0.0122	34	0	0.4143	
2007-03	北京市	154	0.9741	0		710	2	4.4908	0.0127	66	0	0.4175		25	0	0.1581		1006	2	6.363	0.0127	51	0	0.3226	
2008-02	建设兵团	69	2.6695	0		215	0	8.3181		1	0	0.0387		10	0	0.3869		302	0	11.684		7	0	0.2708	
2015-09	福建省	192	0.5045	1	0.0026	3187	3	8.3736	0.0079	44	0	0.1156		36	0	0.0946		3697	4	9.7136	0.0105	238	0	0.6253	
2013-09	山东省	296	0.3056	1	0.001	3569	2	3.6851	0.0021	75	1	0.0774	0.001	29	0	0.0299		4081	5	4.2138	0.0052	112	1	0.1156	0.001
2010-09	新疆	623	2.8861	1	0.0046	3100	3	14.3609	0.0139	16	0	0.0741		812	0	3.7616		4703	4	21.7869	0.0185	152	0	0.7041	
2012-01	青海省	254	4.4705	0		1918	4	33.7574	0.0704	6	0	0.1056		132	0	2.3232		2336	4	41.1143	0.0704	26	0	0.4576	
2006-04	湖北省	187	0.3275	1	0.0018	4967	9	8.6988	0.0158	173	3	0.303	0.0053	252	0	0.4413		5907	14	10.345	0.0245	328	1	0.5744	0.0018
2016-04	安徽省	558	0.9173	0		3646	0	5.9939		148	0	0.2433		51	0	0.0838		4625	0	7.6033		221	0	0.3633	
2014-05	贵州省	372	1.0622	0		1706	0	4.8712		32	0	0.0914		31	0	0.0885		2175	0	6.2103		34	0	0.0971	
2004-06	新疆	107	0.5751	0		1564	0	8.4067		18	0	0.0968		187	0	1.0052		1991	0	10.7019		115	0	0.6181	
2016-10	上海市	170	0.7008	0		717	3	2.9559	0.0124	50	0	0.2061		14	0	0.0577		961	3	3.9618	0.0124	9	0	0.0371	
2005-12	吉林省	227	0.8379	0		954	0	3.5215		29	0	0.107		64	0	0.2362		1364	0	5.035		90	0	0.3322	
2013-07	湖南省	927	1.3963	0		4759	0	7.1684		78	0	0.1175		60	0	0.0904		6050	0	9.113		226	0	0.3404	
2009-04	山东省	131	0.1391	0		3246	6	3.4469	0.0064	126	1	0.1338	0.0011	52	0	0.0552		3736	7	3.9672	0.0074	181	0	0.1922	
2012-11	青海省	177	3.1153	0		1045	1	18.3923	0.0176	5	0	0.088		76	0	1.3376		1315	1	23.1444	0.0176	12	0	0.2112	
2010-01	福建省	214	0.59	1	0.0028	7211	3	19.8814	0.0083	68	0	0.1875		70	0	0.193		7974	5	21.9851	0.0138	411	1	1.1332	0.0028
2009-12	贵州省	228	0.6018	1	0.0026	2622	2	6.9205	0.0053	12	0	0.0317		126	0	0.3326		3049	3	8.0475	0.0079	61	0	0.161	
2005-06	重庆市	43	0.1541	0		3123	3	11.195	0.0108	11	0	0.0394		283	0	1.0145		3590	3	12.8691	0.0108	130	0	0.466	
2005-03	浙江省	124	0.2544	0		3221	4	6.6092	0.0082	259	1	0.5314	0.0021	241	0	0.4945		4411	5	9.0509	0.0103	566	0	1.1614	
2006-09	甘肃省	239	0.9214	0		4325	3	16.6731	0.0116	4	0	0.0154		416	0	1.6037		5059	3	19.5027	0.0116	75	0	0.2891	
2005-02	四川省	133	0.1624	0		5712	3	6.9759	0.0037	26	0	0.0318		531	0	0.6485		6665	3	8.1397	0.0037	263	0	0.3212	
2008-08	广东省	844	0.8932	1	0.0011	10671	13	11.2932	0.0138	158	1	0.1672	0.0011	154	0	0.163		12125	16	12.832	0.0169	298	1	0.3154	0.0011
2009-08	河南省	2009	2.1307	1	0.0011	14174	8	15.0323	0.0085	25	0	0.0265		464	0	0.4921		16822	9	17.8407	0.0095	150	0	0.1591	
2008-10	新疆	603	2.8783	1	0.0048	4022	2	19.1981	0.0095	17	0	0.0811		166	1	0.7924	0.0048	4869	4	23.2411	0.0191	61	0	0.2912	
2010-07	重庆市	156	0.5456	0		1492	0	5.2186		39	0	0.1364		109	0	0.3813		1905	0	6.6632		109	0	0.3813	
2005-04	山西省	207	0.6207	0		3122	2	9.3615	0.006	6	0	0.018		101	0	0.3029		3553	2	10.6539	0.006	117	0	0.3508	
2016-08	浙江省	261	0.4739	0		1276	1	2.3166	0.0018	143	0	0.2596		31	0	0.0563		1833	1	3.3279	0.0018	121	0	0.2197	
2015-12	青海省	184	3.1538	0		803	1	13.7637	0.0171	4	0	0.0686		26	0	0.4456		1025	1	17.5688	0.0171	8	0	0.1371	
2006-10	北京市	134	0.8713	0		654	8	4.2522	0.052	41	0	0.2666		32	0	0.2081		907	8	5.8972	0.052	46	0	0.2991	
2011-08	四川省	642	0.7983	0		5057	3	6.2884	0.0037	86	0	0.1069		350	0	0.4352		6358	3	7.9062	0.0037	223	0	0.2773	
2004-05	广东省	177	0.2225	1	0.0013	4170	13	5.2425	0.0163	56	1	0.0704	0.0013	191	0	0.2401		5025	17	6.3174	0.0214	431	2	0.5419	0.0025
2012-07	建设兵团	77	2.946	0		265	0	10.1388		3	0	0.1148		7	0	0.2678		360	0	13.7735		8	0	0.3061	
2016-02	四川省	678	0.8329	1	0.0012	3071	2	3.7726	0.0025	104	0	0.1278		138	0	0.1695		4052	3	4.9778	0.0037	60	0	0.0737	
2012-03	黑龙江省	685	1.7866	0		1677	0	4.374		47	0	0.1226		21	0	0.0548		2531	0	6.6015		101	0	0.2634	
2009-11	重庆市	120	0.4227	0		1116	0	3.931		12	0	0.0423		57	0	0.2008		1378	0	4.8538		73	0	0.2571	
2016-07	江西省	245	0.5394	0		3469	0	7.6373		48	0	0.1057		20	0	0.044		3865	0	8.5092		83	0	0.1827	
2009-12	江西省	119	0.2705	1	0.0023	2110	3	4.7955	0.0068	27	0	0.0614		56	0	0.1273		2406	4	5.4682	0.0091	94	0	0.2136	
2012-05	建设兵团	101	3.8642	0		242	0	9.2588						3	0	0.1148		349	0	13.3526		3	0	0.1148	
2008-04	内蒙古	337	1.4012	0		3107	0	12.9189		11	0	0.0457		50	0	0.2079		3564	0	14.8191		59	0	0.2453	
2006-11	福建省	68	0.1924	0		2926	2	8.2772	0.0057	26	0	0.0736		78	0	0.2207		3593	2	10.1641	0.0057	495	0	1.4003	
2006-07	内蒙古	212	0.8885	0		2602	0	10.9053		9	0	0.0377		57	0	0.2389		2920	0	12.238		40	0	0.1676	
2007-02	四川省	129	0.1579	0		5927	7	7.2555	0.0086	55	0	0.0673		402	0	0.4921		6844	8	8.378	0.0098	331	1	0.4052	0.0012
2008-07	贵州省	194	0.5157	1	0.0027	3166	2	8.4157	0.0053	10	0	0.0266		562	0	1.4939		4075	3	10.832	0.008	143	0	0.3801	
2006-02	江西省	51	0.1183	0		2694	4	6.2491	0.0093	38	0	0.0881		188	0	0.4361		3150	5	7.3069	0.0116	179	1	0.4152	0.0023
2006-11	湖北省	201	0.352	0		5032	10	8.8126	0.0175	69	1	0.1208	0.0018	164	1	0.2872	0.0018	5750	12	10.0701	0.021	284	0	0.4974	
2013-01	新疆	1184	5.3028	0		4642	1	20.7902	0.0045	27	0	0.1209		155	0	0.6942		6060	1	27.141	0.0045	52	0	0.2329	
2013-11	四川省	723	0.8952	0		3043	0	3.7679		60	0	0.0743		178	0	0.2204		4127	1	5.1101	0.0012	123	1	0.1523	0.0012
2010-03	青海省	142	2.548	0		1658	1	29.7504	0.0179	5	0	0.0897		43	0	0.7716		1851	1	33.2135	0.0179	3	0	0.0538	
2010-07	新疆	735	3.4049	0		3359	3	15.5608	0.0139	20	0	0.0927		208	0	0.9636		4376	3	20.2721	0.0139	54	0	0.2502	
2015-01	黑龙江省	498	1.2992	1	0.0026	1070	2	2.7915	0.0052	55	0	0.1435		27	0	0.0704		1725	3	4.5004	0.0078	75	0	0.1957	
2015-03	天津市	55	0.3626	0		187	0	1.2329		8	0	0.0527		4	0	0.0264		261	0	1.7207		7	0	0.0461	
2006-03	安徽省	77	0.1258	0		2922	5	4.7745	0.0082	139	0	0.2271		216	0	0.3529		3684	6	6.0196	0.0098	330	1	0.5392	0.0016
2007-08	湖南省	284	0.4478	0		3366	0	5.3075		27	0	0.0426		155	0	0.2444		4040	0	6.3702		208	0	0.328	
2014-10	湖南省	999	1.4931	0		4552	0	6.8036		73	0	0.1091		57	0	0.0852		5789	0	8.6524		108	0	0.1614	
2004-09	安徽省	54	0.0838	0		2179	2	3.3819	0.0031	20	0	0.031		256	0	0.3973		2768	2	4.2961	0.0031	259	0	0.402	
2016-12	湖南省	1005	1.4917	0		4106	0	6.0945		80	0	0.1187		40	0	0.0594		5292	0	7.8548		59	0	0.0876	
2006-01	上海市	30	0.1687	0		736	3	4.1395	0.0169	83	0	0.4668		46	0	0.2587		1084	3	6.0967	0.0169	189	0	1.063	
2011-03	福建省	203	0.5502	0		4485	2	12.1563	0.0054	125	0	0.3388		59	0	0.1599		5389	2	14.6066	0.0054	517	0	1.4013	
2014-10	河北省	679	0.926	0		4320	0	5.8915		56	0	0.0764		62	0	0.0846		5171	0	7.0521		54	0	0.0736	
2016-05	海南省	276	3.0549	0		974	0	10.7805		36	0	0.3985		6	0	0.0664		1313	0	14.5327		20	0	0.2214	
2010-05	广东省	1275	1.3229	0		11251	7	11.6736	0.0073	266	0	0.276		109	0	0.1131		13199	8	13.6948	0.0083	298	1	0.3092	0.001
2006-04	江西省	70	0.1624	0		3039	5	7.0494	0.0116	48	0	0.1113		218	0	0.5057		3573	6	8.2881	0.0139	198	1	0.4593	0.0023
2013-10	青海省	179	3.123	0		707	0	12.3349		4	0	0.0698		53	0	0.9247		950	0	16.5745		7	0	0.1221	
2008-01	西    藏	1	0.0352	0		44	0	1.5493						55	0	1.9366		105	0	3.6971		5	0	0.1761	
2010-07	青海省	120	2.1532	0		1153	2	20.6889	0.0359	3	0	0.0538		41	0	0.7357		1322	2	23.7214	0.0359	5	0	0.0897	
2015-05	海南省	319	3.5308	0		1006	0	11.1347		16	0	0.1771		4	0	0.0443		1378	0	15.2521		33	0	0.3653	
2007-03	云南省	253	0.5644	0		1990	1	4.439	0.0022	35	0	0.0781		420	0	0.9369		2774	1	6.1878	0.0022	76	0	0.1695	
2013-08	北京市	91	0.4398	0		179	10	0.865	0.0483	34	0	0.1643		12	0	0.058		321	10	1.5512	0.0483	5	0	0.0242	
2004-10	新疆	105	0.5644	0		1446	0	7.7725		8	0	0.043		567	1	3.0477	0.0054	2355	1	12.6585	0.0054	229	0	1.2309	
2010-02	广东省	883	0.9162	0		7872	19	8.1677	0.0197	247	2	0.2563	0.0021	90	0	0.0934		9334	22	9.6846	0.0228	242	1	0.2511	0.001
2012-02	辽宁省	626	1.4282	0		2572	1	5.8681	0.0023	174	0	0.397		75	0	0.1711		3591	1	8.193	0.0023	144	0	0.3285	
2007-10	建设兵团	52	2.0159	0		208	0	8.0638		2	0	0.0775		35	0	1.3569		313	0	12.1344		16	0	0.6203	
2015-08	陕西省	606	1.6052	0		1855	0	4.9138		16	0	0.0424		46	0	0.1219		2554	0	6.7653		31	0	0.0821	
2014-11	全    国	15761	1.163	11	0.0008	70228	34	5.1822	0.0025	1883	1	0.1389	0.0001	2597	0	0.1916		92729	46	6.8426	0.0034	2260	0	0.1668	
2010-11	辽宁省	477	1.1044	1	0.0023	2170	5	5.0243	0.0116	113	0	0.2616		33	0	0.0764		2970	6	6.8766	0.0139	177	0	0.4098	
2005-06	山东省	73	0.0794	0		3352	1	3.6457	0.0011	76	1	0.0827	0.0011	115	0	0.1251		3895	2	4.2363	0.0022	279	0	0.3034	
2013-11	河南省	2244	2.3857	5	0.0053	5186	5	5.5135	0.0053	54	0	0.0574		66	0	0.0702		7588	10	8.0672	0.0106	38	0	0.0404	
2006-08	新    疆	416	2.0696	2	0.01	3271	0	16.2736		4	0	0.0199		354	0	1.7612		4179	3	20.791	0.0149	134	1	0.6667	0.005
2014-05	陕西省	603	1.602	1	0.0027	2128	0	5.6536		15	0	0.0399		30	0	0.0797		2809	1	7.4628	0.0027	33	0	0.0877	
2006-03	重庆市	63	0.2252	0		2929	2	10.4682	0.0071	20	0	0.0715		313	0	1.1187		3457	2	12.3552	0.0071	132	0	0.4718	
2006-02	河南省	885	0.9435	0		13642	3	14.5437	0.0032	34	0	0.0362		356	0	0.3795		15108	3	16.1066	0.0032	191	0	0.2036	
2014-08	西    藏	3	0.0961	0		155	0	4.9673						10	0	0.3205		170	0	5.448		2	0	0.0641	
2008-08	湖北省	333	0.5843	0		6512	3	11.4266	0.0053	92	1	0.1614	0.0018	207	0	0.3632		7539	5	13.2286	0.0088	395	1	0.6931	0.0018
2004-07	浙江省	82	0.1745	0		4185	3	8.9047	0.0064	143	0	0.3043		314	0	0.6681		5331	4	11.3432	0.0085	607	1	1.2916	0.0021
2010-07	宁    夏	32	0.5118	0		485	0	7.7575		2	0	0.032		26	0	0.4159		552	0	8.8291		7	0	0.112	
2012-03	上海市	172	0.7327	0		1669	3	7.1098	0.0128	63	1	0.2684	0.0043	21	0	0.0895		1958	4	8.3409	0.017	33	0	0.1406	
2004-12	青海省	31	0.5745	0		682	2	12.6398	0.0371	3	0	0.0556		50	0	0.9267		772	2	14.3079	0.0371	6	0	0.1112	
2011-11	内蒙古	482	1.9509	0		2498	0	10.1108		16	0	0.0648		47	0	0.1902		3055	0	12.3653		12	0	0.0486	
2004-01	广东省	132	0.1659	0		3072	1	3.8621	0.0013	54	0	0.0679		167	0	0.21		3782	2	4.7547	0.0025	357	1	0.4488	0.0013
2016-04	天津市	60	0.3956	0		179	0	1.1801		18	0	0.1187		5	0	0.033		269	0	1.7735		7	0	0.0461	
2014-10	安徽省	478	0.7927	1	0.0017	2627	0	4.3567		96	0	0.1592		70	0	0.1161		3431	1	5.6901	0.0017	160	0	0.2653	
2010-04	江苏省	181	0.2343	0		1140	0	1.4757		369	0	0.4777		104	1	0.1346	0.0013	2108	1	2.7288	0.0013	314	0	0.4065	
2016-01	福建省	355	0.9327	0		5929	1	15.578	0.0026	105	0	0.2759		51	0	0.134		6642	1	17.4514	0.0026	196	0	0.515	
2010-08	北京市	111	0.6325	2	0.0114	294	9	1.6752	0.0513	22	0	0.1254		11	0	0.0627		447	12	2.547	0.0684	9	1	0.0513	0.0057
2014-04	海南省	273	3.0493	0		988	0	11.0357		15	0	0.1675		4	0	0.0447		1320	0	14.744		40	0	0.4468	
2004-12	西藏					14	0	0.5361						49	0	1.8762		67	0	2.5655		4	0	0.1532	
2012-01	北京市	198	0.9809	2	0.0099	468	28	2.3184	0.1387	70	0	0.3468		14	0	0.0694		758	32	3.7551	0.1585	8	2	0.0396	0.0099
2015-11	浙江省	181	0.3286	0		998	0	1.8119		167	0	0.3032		32	0	0.0581		1495	0	2.7142		117	0	0.2124	
2011-04	重庆市	205	0.7107	0		1526	3	5.2901	0.0104	82	0	0.2843		116	0	0.4021		2019	3	6.9992	0.0104	90	0	0.312	
2004-01	青海省	27	0.5004	0		742	1	13.7519	0.0185	2	0	0.0371		68	0	1.2603		863	1	15.9944	0.0185	24	0	0.4448	
2004-08	四川省	104	0.1193	1	0.0011	8268	15	9.4883	0.0172	24	0	0.0275		940	0	1.0787		9715	18	11.1489	0.0207	379	2	0.4349	0.0023
2008-09	宁    夏	14	0.2295	0		611	0	10.0164						88	0	1.4426		729	0	11.9509		16	0	0.2623	
2007-11	内蒙古	310	1.2933	0		3184	0	13.2832		10	0	0.0417		63	1	0.2628	0.0042	3643	1	15.1981	0.0042	76	0	0.3171	
2005-08	建设兵团	38	1.4948	0		395	0	15.5379		1	0	0.0393		50	0	1.9668		496	0	19.5109		12	0	0.472	
2004-06	河南省	414	0.4272	0		7833	1	8.0819	0.001	28	0	0.0289		683	0	0.7047		9230	1	9.5233	0.001	272	0	0.2806	
2004-11	上海市	7	0.0523	0		280	1	2.0927	0.0075	44	0	0.3288		39	0	0.2915		824	3	6.1585	0.0224	454	2	3.3931	0.0149
2008-06	贵州省	161	0.428	1	0.0027	2957	1	7.8602	0.0027	18	0	0.0478		709	0	1.8846		4008	2	10.6539	0.0053	163	0	0.4333	
2012-10	建设兵团	70	2.6782	0		199	0	7.6137		2	1	0.0765	0.0383	11	0	0.4209		284	1	10.8657	0.0383	2	0	0.0765	
